meanRR,sdnn,rmssd,pnn50,pnn20,hrMean,hrStd,hrRange,cvRR,vlfPower,lfPower,hfPower,lfHfRatio,totalPower,lfNorm,hfNorm,sd1,sd2,sd1sd2Ratio,sampleEntropy,dfaAlpha1,tempMean,tempSlope,tempStd,tempRange,accelMagnitudeMean,accelMagnitudeStd,stepCount,activityType,ppgAmpMean,ppgAmpStd,ppgAmpCV,ppgRiseTimeMean,ppgRiseTimeStd,ppgWidthMean,ppgWidthStd,ppgAreaMean,label,stress_binary,subject
614.5833333333334,103.79761861469316,155.9830035886493,82.92682926829268,87.8048780487805,100.41073265120585,17.09473077764021,52.705882352941174,0.1688910404578058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.65483791421396,97.49796623699702,1.1452017126470573,0.0,0.5655349682764093,34.85883333333333,0.4498244761193814,0.15057037072792165,0.6800000000000068,64.8081571079244,4.519042147606545,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
823.9583333333334,135.25084544350108,162.9085500138456,65.9090909090909,90.9090909090909,74.90118159777705,13.125383514035525,45.60196560196561,0.16414767588591786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.49200105567932,153.22685693877176,0.7602583736493962,0.0,0.8883479844571116,35.29566666666666,0.3958735394711623,0.11622178576648338,0.37999999999999545,64.75065554539722,2.4989840945079065,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
856.5705128205128,135.16786224034482,178.72849060869717,71.05263157894737,92.10526315789474,71.82669950028415,11.706341522563761,39.529411764705884,0.15780120867722203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.96671692671826,141.13404586115277,0.9067033836230524,0.0,0.8362059197606577,35.632,0.18943662216358895,0.0611411700724175,0.3200000000000003,64.86771460638714,1.6178452703995847,143.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
676.0670731707318,120.62785326146492,166.27966135775597,75.0,87.5,91.66123785801945,16.966777340049624,56.50254668930391,0.17842586637997968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.06350948491894,124.34221962040168,0.9575469204941182,0.0,1.1722026172354383,35.77683333333333,0.21635375614160499,0.06824743725423882,0.22999999999999687,65.07780240978754,4.461572147372206,129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
678.3854166666666,117.09696561939384,156.58209389218032,80.85106382978722,91.48936170212765,91.13683073931286,16.108526304204002,53.79310344827586,0.17261126601860743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.81632636521886,120.12793586817428,0.930810352788577,1.8718021769015913,0.7129866645400801,35.97866666666666,0.16740290630046664,0.05101371270785859,0.20000000000000284,64.80316157514217,2.7972553866518526,109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
688.75,100.21501119786275,142.47297676100845,75.51020408163265,89.79591836734694,89.0258493909913,13.563350216390225,51.42857142857143,0.14550273858128893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.78353188580351,100.32389599661713,1.0145492345037677,0.0,0.7220015048598112,36.1385,0.08358478445806354,0.027615107138291708,0.11999999999999744,64.87006033996234,2.2238605246740177,111.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
712.0098039215686,124.1870007366342,159.74222398915072,82.0,88.0,86.9420026389522,15.845986621897383,54.91525423728814,0.17441754320325906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.09809515884807,132.22955047135696,0.8628789461366546,2.3978952727983707,0.9424221620495757,36.264,0.13510234552685313,0.041163008945403624,0.1700000000000017,64.81820123068357,3.231353314271572,118.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
673.828125,119.63588149307465,144.53260351064083,61.53846153846154,82.05128205128204,92.03289764173505,17.436409226088475,54.052785923753675,0.17754658354914266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32534953825756,130.20980937085113,0.7935296890265477,2.3978952727983707,1.0468651802970754,36.336666666666666,0.06620114932553067,0.02438647451908448,0.0799999999999983,65.17473887352233,8.541458606104806,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
698.4375,125.4476201011028,182.2445881870553,75.51020408163265,91.83673469387756,88.85084897897096,16.943252901282026,52.631578947368425,0.1796118050664559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.19464745252387,119.87814254307143,1.0860582645893582,2.0149030205422647,0.551845606861098,36.18483333333334,-0.3826566433445076,0.11193978756032942,0.3999999999999986,64.22640730485463,4.8173908210296394,137.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
636.2092391304348,110.81213786789179,163.0133451421829,77.77777777777779,88.88888888888889,97.25791853234082,17.501584155803876,58.567639257294445,0.1741756187309522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5534192308684,106.26148834949565,1.09685475934162,0.0,0.8597492171352658,35.943666666666665,-0.06350110244969037,0.02413120805578493,0.10000000000000142,64.23374569706894,2.365920355818038,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
747.5328947368421,105.30491051053401,144.0251152298247,64.28571428571429,91.07142857142857,81.99578012644841,12.716031889926557,51.2788906009245,0.14086993529241953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.75585124703724,109.27566802059552,0.9403360611592925,2.2512917986064953,0.6332868724136033,35.62583333333334,-0.17555304779593167,0.05249559986873898,0.21000000000000085,64.57811315117473,1.6655194191610379,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
804.5742753623189,119.58705049680756,193.72516740767668,77.94117647058823,88.23529411764706,76.33220147016279,12.158444170998012,46.66666666666667,0.1486339473667048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.99810804086127,98.5424697179436,1.4003922210986883,2.2335922215070942,0.26438781575043496,35.41383333333333,-0.2236872167919635,0.06589180091766324,0.21999999999999886,64.51094683210508,0.5321642835624075,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
794.9519230769231,93.68925816684305,148.07727672675676,67.1875,81.25,76.5679895332957,9.514542603193279,40.83296411165264,0.11785525067253314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.51352114113712,79.26988493581969,1.3310669143340552,1.6582280766035324,0.5066130068070663,35.216,-0.16780291324502467,0.05034442044016517,0.17999999999999972,64.50652081139187,0.5943295512746994,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
795.594262295082,95.31229004276794,139.30222782526965,68.33333333333333,78.33333333333333,76.51791609649703,9.46004106489608,41.05263157894737,0.11980012244911978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.29373959481259,89.93437995171105,1.1040687626703705,2.327277705584417,0.5812098409232787,35.08133333333333,-0.10753520026390351,0.034005496315116915,0.11999999999999744,64.56284912652622,0.8870395392170578,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
795.594262295082,115.29002300299038,181.84841944941397,80.0,91.66666666666666,77.10550778228225,11.989283553676954,43.78378378378379,0.1449105762407194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.67125285370312,96.45831283708948,1.3443242893197571,3.1354942159291497,0.5470787987711155,34.990500000000004,-0.08048473063769769,0.026728136961623676,0.09999999999999432,64.55023098053726,0.7326048700975839,126.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
744.7916666666666,113.7897648910992,142.8241169794424,70.2127659574468,87.2340425531915,82.58567767374647,13.762848232968716,51.2788906009245,0.15278066335028703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.03699068290172,124.65442807874582,0.818558893218327,0.0,0.8540830763823513,34.994166666666665,-0.016916960363872247,0.015119237839889206,0.0799999999999983,64.3803781792639,0.7274340285771774,136.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
720.344387755102,103.80364304297007,157.99803450122408,70.83333333333334,89.58333333333334,85.07057878113574,12.77504254839491,53.41281669150521,0.14410279972676146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.90279392958126,96.13903408144621,1.1743699633380265,1.9459101490553135,0.5059678269480061,35.06433333333334,0.13523568117502457,0.04319331525324614,0.14000000000000057,64.23285133281547,3.3843087740685527,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
786.5566037735849,109.67264600835797,173.3573532766815,76.92307692307693,92.3076923076923,77.82846076862678,11.47351225052923,45.71428571428572,0.13943388877824223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.71097092147447,90.54787629201766,1.3662492814575302,2.4849066497880004,0.40967847114176836,35.135999999999996,0.09923505616416836,0.034481211911638374,0.11999999999999744,63.68709226712244,2.156973594582289,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
752.4305555555555,136.66113053504336,184.18591035652983,68.18181818181817,86.36363636363636,82.59381303017813,16.248170619378598,53.41281669150521,0.18162623716701656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.66545071655773,140.51392577163236,0.9370277714007119,2.1972245773362196,0.49919872930794174,35.15116666666666,0.1976534314831952,0.07463364731150444,0.4099999999999966,64.13434495689904,1.639902725765773,106.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,SP_S2
733.9015151515151,125.577574838504,189.44305707784596,78.125,93.75,84.27521421410961,15.381652591410509,51.2788906009245,0.17110957294123902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0981016211062,117.27777101111997,1.1604765374352293,1.3862943611198906,0.6460133806229192,35.274,0.05740099654508042,0.021893618794823728,0.10000000000000142,64.8034941544173,4.153749107118139,114.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
641.4695945945946,121.64251474538449,175.54478694117415,72.22222222222221,80.55555555555556,96.86238351855108,18.231179891397808,56.888888888888886,0.1896309907288153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.88969094296118,116.88038460561101,1.0770814227532723,0.0,0.6624388144878374,35.285999999999994,0.035933957186758694,0.01858599823910255,0.0799999999999983,64.63798968254837,2.5272002743139472,137.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
801.5046296296297,119.40722538207285,180.17072534467528,66.0377358490566,84.90566037735849,76.56430128356081,11.854456305830531,48.48484848484849,0.1489788342673082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61480294120167,111.42950726004588,1.1542257172604204,2.1400661634962708,0.5655478711050049,35.278,-0.056334311359573036,0.021398783839059552,0.0799999999999983,64.1258881458601,2.6336402949493682,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
736.280487804878,122.04490970440389,147.9638825756982,72.5,82.5,83.79041261590471,14.349109806463085,48.94117647058823,0.16575871794221317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.87602394742193,136.4563645201971,0.7758965609240679,1.6094379124341003,0.7041077468444594,35.23616666666667,-0.06758450667545635,0.025685035720670837,0.10999999999999943,63.974517470516965,3.295372319838306,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
737.3670212765958,122.92945021902487,166.81344024121287,69.56521739130434,91.30434782608695,83.86920403008085,15.551517070451322,53.79310344827586,0.16671406053148188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.18684942659537,125.0775819778908,0.9529033703870555,2.5649493574615367,0.44684980998268514,35.195,0.03870067188665793,0.02206874007964528,0.10000000000000142,63.926649734630274,4.100625348877745,137.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
627.1306818181819,108.96366324984967,148.4040277437961,67.44186046511628,81.3953488372093,98.58482090052931,17.38805637727901,59.96096291476904,0.1737495332455134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.17144390936555,111.53877335552686,0.9518792498367085,1.5040773967762742,0.7927672965320759,35.16349999999999,-0.05101755238805709,0.01864219356066125,0.10000000000000142,63.804682222562995,3.2907604191367796,128.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
641.0845588235294,116.76757427501948,151.4167234744144,63.63636363636363,84.84848484848484,96.76439043388848,18.13905374583608,55.54716981132076,0.1821406749981666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.72307231765639,126.79139975739066,0.8574956387080893,0.0,0.5235570456201514,35.12416666666666,-0.03101720515981117,0.017953139063448042,0.06999999999999318,63.65941096708991,3.353844753839634,140.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
622.1590909090909,93.62414611138105,138.76812240884072,62.5,87.5,98.54239390799168,14.569175567776712,52.705882352941174,0.15048264580459422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60505110001749,87.06136004018299,1.1440787400293884,1.9459101490553135,0.41932549253420925,35.09000000000001,-0.09140158683309309,0.029272918639767047,0.11999999999999744,63.66774085563281,2.863131685743374,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
680.8035714285714,125.33980381291742,169.7660244241482,70.73170731707317,82.92682926829268,91.20824290758794,17.363370524471897,55.29953917050692,0.18410567904323608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.52295347083361,127.33270236755995,0.9543734736740618,0.0,0.9119467926523197,35.03716666666666,-0.04985086546639524,0.020947566872551546,0.0799999999999983,64.00497604420977,4.912737209112897,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,SP_S2
